Compartment,Flow,CAS,openLCA Flow name,Unnamed: 7,UUID,kg CO2 eq / kg,kg SO2 eq / kg,kg PM2.5 eq / kg,kg N eq / kg,kg CFC-11 eq / kg,kg O3 eq / kg,CTUcancer / kg,CTUnoncancer / kg,CTUeco / kg,Unnamed: 18,Unnamed: 19,Converted to Number Values,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,20 years,100 years,20 years.1,100 years.1,100 years.2,Unnamed: 35,Unnamed: 36,Category,UUID.1,HTCP,HTNCP,ETP,Category.1,UUID.2,HTCP.1,HTNCP.1,ETP.1,Category.2,UUID.3,HTCP.2,HTNCP.2,ETP.2
air,Carbon dioxide,_124389,Carbon dioxide,Elementary flows/Emission to air/unspecified,7ae371aa-8532-11e0-9d78-0800200c9a66,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,,Elementary flows/Emission to air/unspecified,7ae371aa-8532-11e0-9d78-0800200c9a66,,,,Elementary flows/Emission to air/high population density,643975a8-03da-44bb-873f-4fe8e7740fe6,,,,Elementary flows/Emission to air/low population density,7ae371a9-8532-11e0-9d78-0800200c9a66,,,
air,Methane,_74828,Methane,Elementary flows/Emission to air/unspecified,20408dd1-8534-11e0-9d78-0800200c9a66,30.0,0.0,0.0,0.0,0.0,0.014379487179487182,,,,,,30.0,0.0,0.0,0.0,0.0,0.014379487179487182,0.0,0.0,0.0,,72.0,25.0,85.0,30.0,36.0,,,Elementary flows/Emission to air/unspecified,20408dd1-8534-11e0-9d78-0800200c9a66,,,,Elementary flows/Emission to air/high population density,77dbd17a-5dac-4f22-a84c-1c4ca85af978,,,,Elementary flows/Emission to air/low population density,20408dd0-8534-11e0-9d78-0800200c9a66,,,
air,Nitrous oxide,_10024972,Dinitrogen monoxide,Elementary flows/Emission to air/unspecified,20185046-64bb-4c09-a8e7-e8a9e144ca98,265.0,0.0,0.0,0.0,0.0,0.0,,,,,,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,289.0,298.0,264.0,265.0,298.0,,,Elementary flows/Emission to air/unspecified,20185046-64bb-4c09-a8e7-e8a9e144ca98,,,,Elementary flows/Emission to air/high population density,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,,,,Elementary flows/Emission to air/low population density,afd6d670-bbb0-4625-9730-04088a5b035e,,,
air,carbon monoxide,_630080,Carbon monoxide,Elementary flows/Emission to air/unspecified,7ae371ac-8532-11e0-9d78-0800200c9a66,0.0,0.0,0.00035555555555555557,0.0,0.0,0.05562230769230769,,,,,,0.0,0.0,0.00035555555555555557,0.0,0.0,0.05562230769230769,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,7ae371ac-8532-11e0-9d78-0800200c9a66,,,,Elementary flows/Emission to air/high population density,620bc2f6-cf71-4dde-bba9-c6e8fdec5e23,,,,Elementary flows/Emission to air/low population density,7ae371ab-8532-11e0-9d78-0800200c9a66,,,
air,nitrogen oxides,_NOX,nitrogen oxides,Elementary flows/Emission to air/unspecified,c1b91234-6f24-417b-8309-46111d09c457,0.0,0.7,0.007222222222222222,0.04429,0.0,24.793589743589738,,,,,,0.0,0.7,0.007222222222222222,0.04429,0.0,24.793589743589738,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,c1b91234-6f24-417b-8309-46111d09c457,,,,Elementary flows/Emission to air/high population density,d068f3e2-b033-417b-a359-ca4f25da9731,,,,Elementary flows/Emission to air/low population density,77357947-ccc5-438e-9996-95e65e1e1bce,,,
air,sulfur dioxide,_7446095,Sulfur dioxide,Elementary flows/Emission to air/unspecified,fd7aa71c-508c-480d-81a6-8052aad92646,0.0,1.0,0.06111111111111111,0.0,0.0,0.0,,,,,,0.0,1.0,0.06111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,fd7aa71c-508c-480d-81a6-8052aad92646,,,,Elementary flows/Emission to air/high population density,8c52f40c-69b7-4538-8923-b371523c71f5,,,,Elementary flows/Emission to air/low population density,78c3efe4-421c-4d30-82e4-b97ac5124993,,,
air,"particulates, < 2.5 um",_PM2.5,"particulates, < 2.5 um",Elementary flows/Emission to air/unspecified,21e46cb8-6233-4c99-bac3-c41d2ab99498,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,21e46cb8-6233-4c99-bac3-c41d2ab99498,,,,Elementary flows/Emission to air/high population density,230d8a0a-517c-43fe-8357-1818dd12997a,,,,Elementary flows/Emission to air/low population density,66f50b33-fd62-4fdd-a373-c5b0de7de00d,,,
air,"particulates, < 10 um, > 2.5 um",_PM10-2.5,"Particulates, < 10 um",Elementary flows/Emission to air/unspecified,08a91e70-3ddc-11dd-91be-0050c2490048,0.0,0.0,0.22777777777777777,0.0,0.0,0.0,,,,,,0.0,0.0,0.22777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,08a91e70-3ddc-11dd-91be-0050c2490048,,,,Elementary flows/Emission to air/high population density,32295152-7da7-47cb-b4a2-60ca4f246a80,,,,Elementary flows/Emission to air/low population density,d42f8d08-08f6-42ef-ae04-dc2025462880,,,
air,"VOC, volatile organic compounds",_VOC,"VOC, volatile organic compounds, unspecified origin",Elementary flows/Emission to air/unspecified,a028e2af-de2b-4e29-9d6b-a56d6a50f10f,0.0,0.0,0.0,0.0,0.0,3.59535897435897,,,,,,0.0,0.0,0.0,0.0,0.0,3.59535897435897,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,a028e2af-de2b-4e29-9d6b-a56d6a50f10f,,,,Elementary flows/Emission to air/high population density,75916a3a-6831-452a-940e-39492ce15941,,,,Elementary flows/Emission to air/low population density,b31216a0-7868-4dd4-b178-9ab1cbfcfeb5,,,
air,antimony,_7440360,Antimony,Elementary flows/Emission to air/unspecified,77927dac-dea3-429d-a434-d5a71d92c4f7,0.0,0.0,0.0,0.0,0.0,0.0,,0.00017053907944465218,491.03603402642364,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017053907944465218,491.03603402642364,,,,,,,,,Elementary flows/Emission to air/unspecified,77927dac-dea3-429d-a434-d5a71d92c4f7,,0.00017053907944465218,491.03603402642364,Elementary flows/Emission to air/high population density,3ea5684a-6d64-4f96-8c09-1d90f997c9d4,,0.0001865653238287938,489.0222774931665,Elementary flows/Emission to air/low population density,43b29ad9-26dd-4838-b931-6216e55a0120,,0.00015451283506051055,493.04979055968073
air,arsenic,_7440382,"Arsenic, ion",Elementary flows/Emission to air/unspecified,7cee74fc-6c4b-47c0-b624-2d12d9ea0619,0.0,0.0,0.0,0.0,0.0,0.0,0.00033316148792090973,0.016796450352838124,6405.044989915103,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00033316148792090973,0.016796450352838124,6405.044989915103,,,,,,,,,Elementary flows/Emission to air/unspecified,7cee74fc-6c4b-47c0-b624-2d12d9ea0619,0.00033316148792090973,0.016796450352838124,6405.044989915103,Elementary flows/Emission to air/high population density,1ef5b43a-c846-4942-ba9d-2d2686063eff,0.00042398698970045777,0.017071966693097438,6373.088631576701,Elementary flows/Emission to air/low population density,26da57a3-0cd5-4737-afe2-c1a950f971b1,0.00024233598614136167,0.016520934012578807,6437.001348253505
air,barium,_7440393,Barium,Elementary flows/Emission to air/unspecified,7e246e3a-5cff-43fc-a8e6-02d191424559,0.0,0.0,0.0,0.0,0.0,0.0,,4.1868230308196816e-05,609.6410528768251,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1868230308196816e-05,609.6410528768251,,,,,,,,,Elementary flows/Emission to air/unspecified,7e246e3a-5cff-43fc-a8e6-02d191424559,,4.1868230308196816e-05,609.6410528768251,Elementary flows/Emission to air/high population density,5ffb3576-740f-41ba-814f-8538d83a4b3b,,4.5153828267857627e-05,607.2172724431911,Elementary flows/Emission to air/low population density,24cf82f8-c517-4fef-8f93-17519adb855e,,3.858263234853601e-05,612.0648333104592
air,beryllium,_7440417,Beryllium,Elementary flows/Emission to air/unspecified,20557d93-2b1c-49b5-b6c0-3528a8bbc307,0.0,0.0,0.0,0.0,0.0,0.0,6.350543719529656e-05,0.04705306842463334,1621.9875850195317,,,0.0,0.0,0.0,0.0,0.0,0.0,6.350543719529656e-05,0.04705306842463334,1621.9875850195317,,,,,,,,,Elementary flows/Emission to air/unspecified,20557d93-2b1c-49b5-b6c0-3528a8bbc307,6.350543719529656e-05,0.04705306842463334,1621.9875850195317,Elementary flows/Emission to air/high population density,19e97bd6-d0ae-4208-bd77-d58e5d46d827,0.0001154905641553532,0.08556031719987929,1612.8099760027053,Elementary flows/Emission to air/low population density,5d4b497b-d265-42d1-a41a-113785a6d694,1.152031023523993e-05,0.008545819649387387,1631.1651940363581
air,cadmium,_7440439,"Cadmium, ion",Elementary flows/Emission to air/unspecified,16b7c49d-3ab5-40cb-ae8c-2188a02e1884,0.0,0.0,0.0,0.0,0.0,0.0,0.00021682502489024297,0.045481396536398364,3938.524791073606,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00021682502489024297,0.045481396536398364,3938.524791073606,,,,,,,,,Elementary flows/Emission to air/unspecified,16b7c49d-3ab5-40cb-ae8c-2188a02e1884,0.00021682502489024297,0.045481396536398364,3938.524791073606,Elementary flows/Emission to air/high population density,f4bcec23-ab4d-49a9-a1b1-dd22f47a09af,0.0002517637983367946,0.044466305845510076,3921.689844317012,Elementary flows/Emission to air/low population density,40fb163d-b43d-444d-9f01-b69a7950a039,0.00018188625144369136,0.04649648722728665,3955.3597378302
air,chromium,_7440473,Chromium,Elementary flows/Emission to air/unspecified,e142b577-e934-4085-9a07-3983d4d92afb,0.0,0.0,0.0,0.0,0.0,0.0,,2.5775143476210028e-09,519.2528294585461,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5775143476210028e-09,519.2528294585461,,,,,,,,,Elementary flows/Emission to air/unspecified,e142b577-e934-4085-9a07-3983d4d92afb,,2.5775143476210028e-09,519.2528294585461,Elementary flows/Emission to air/high population density,7705f0e1-5b14-44f4-b330-1245b5c7fc08,,3.565453936392286e-09,517.1464161788688,Elementary flows/Emission to air/low population density,4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5,,1.5895747588497196e-09,521.3592427382235
air,"chromium (III), ion",_16065831,"Chromium, ion",Elementary flows/Emission to air/unspecified,08a91e70-3ddc-11dd-9f7b-0050c2490048,0.0,0.0,0.0,0.0,0.0,0.0,,2.5775143476210028e-09,519.2528294585461,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5775143476210028e-09,519.2528294585461,,,,,,,,,Elementary flows/Emission to air/unspecified,08a91e70-3ddc-11dd-9f7b-0050c2490048,,2.5775143476210028e-09,519.2528294585461,Elementary flows/Emission to air/high population density,a60e0354-94a4-4377-8ded-21f5db15f753,,3.565453936392286e-09,517.1464161788688,Elementary flows/Emission to air/low population density,d43572af-d023-443b-9fad-d56ffc0adc53,,1.5895747588497196e-09,521.3592427382235
air,chromium VI,_18540299,Chromium VI,Elementary flows/Emission to air/unspecified,81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,0.0,0.0,0.0,0.0,0.0,0.0,0.004452336550969934,0.0004157419442109719,41972.491040136156,,,0.0,0.0,0.0,0.0,0.0,0.0,0.004452336550969934,0.0004157419442109719,41972.491040136156,,,,,,,,,Elementary flows/Emission to air/unspecified,81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,0.004452336550969934,0.0004157419442109719,41972.491040136156,Elementary flows/Emission to air/high population density,7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,0.004698149455494108,0.0007484149900566027,41802.217620580086,Elementary flows/Emission to air/low population density,03b279a7-4626-4703-a451-d0650599dbd9,0.004206523646445761,8.306889836534118e-05,42142.76445969223
air,cobalt,_7440484,Cobalt,Elementary flows/Emission to air/unspecified,f0e28a62-ddf9-4c93-af81-676a58c3f2d4,0.0,0.0,0.0,0.0,0.0,0.0,,,1714.2964183804506,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.2964183804506,,,,,,,,,Elementary flows/Emission to air/unspecified,f0e28a62-ddf9-4c93-af81-676a58c3f2d4,,,1714.2964183804506,Elementary flows/Emission to air/high population density,ca04300a-8338-4601-ba7c-66c10a4f6322,,,1705.9443794032209,Elementary flows/Emission to air/low population density,b10faa87-2c1d-4f6e-aa65-9f80b376939a,,,1722.6484573576802
air,copper,_7440508,Copper (+II),Elementary flows/Emission to air/unspecified,c1663373-01e2-4afd-afc2-5b88b63c23be,0.0,0.0,0.0,0.0,0.0,0.0,,1.3441400680260749e-05,23205.118361818142,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441400680260749e-05,23205.118361818142,,,,,,,,,Elementary flows/Emission to air/unspecified,c1663373-01e2-4afd-afc2-5b88b63c23be,,1.3441400680260749e-05,23205.118361818142,Elementary flows/Emission to air/high population density,7b21431b-16a0-4303-a8d1-5a1c6b6a29c6,,1.3233738364098555e-05,23090.11676949549,Elementary flows/Emission to air/low population density,0a60a327-13e2-4dab-a93f-8aa6b6f23218,,1.3649062996422943e-05,23320.119954140795
air,lead,_7439921,Lead (+II),Elementary flows/Emission to air/unspecified,2a42686f-e63d-420b-85f5-0b8a66b0344e,0.0,0.0,0.0,0.0,0.0,0.0,2.6922120428303727e-05,0.009444224721160448,174.86324886029888,,,0.0,0.0,0.0,0.0,0.0,0.0,2.6922120428303727e-05,0.009444224721160448,174.86324886029888,,,,,,,,,Elementary flows/Emission to air/unspecified,2a42686f-e63d-420b-85f5-0b8a66b0344e,2.6922120428303727e-05,0.009444224721160448,174.86324886029888,Elementary flows/Emission to air/high population density,e436c6ab-907b-4b75-85c0-c565c3a8da0f,2.656983589874939e-05,0.009320644029522146,173.66360868158637,Elementary flows/Emission to air/low population density,cd9f7a27-cbce-4e28-b33d-d9c28340a6e4,2.727440495785806e-05,0.009567805412798749,176.06288903901142
air,manganese,_7439965,Manganese,Elementary flows/Emission to air/unspecified,295060ba-3c3d-45e4-99ca-e17b1204b553,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,295060ba-3c3d-45e4-99ca-e17b1204b553,,,,Elementary flows/Emission to air/high population density,b0546417-3064-4878-bd6f-2da75cefdf63,,,,Elementary flows/Emission to air/low population density,2460f868-54a9-404c-bec8-c809a44ae72c,,,
air,mercury,_7439976,Mercury (+II),Elementary flows/Emission to air/unspecified,493ce275-4429-43b7-b40c-a80e0efaf2af,0.0,0.0,0.0,0.0,0.0,0.0,0.00705529572719002,0.8349282563671901,12181.601155381511,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00705529572719002,0.8349282563671901,12181.601155381511,,,,,,,,,Elementary flows/Emission to air/unspecified,493ce275-4429-43b7-b40c-a80e0efaf2af,0.00705529572719002,0.8349282563671901,12181.601155381511,Elementary flows/Emission to air/high population density,df3cd3e3-ff2f-48ae-9279-b680ec2610a8,0.006891195363459961,0.8153105050720473,12065.867641998948,Elementary flows/Emission to air/low population density,46294682-41da-4f20-a913-609d407ba9e0,0.007219396090920078,0.854546007662333,12297.334668764073
air,molybdenum(vi),_1313275,Molybdenum trioxide,Elementary flows/Emission to air/unspecified,71b1ab3c-835f-41c1-bd58-b97d34719922,0.0,0.0,0.0,0.0,0.0,0.0,,0.0016332625086875581,117.3470372332802,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016332625086875581,117.3470372332802,,,,,,,,,Elementary flows/Emission to air/unspecified,71b1ab3c-835f-41c1-bd58-b97d34719922,,0.0016332625086875581,117.3470372332802,Elementary flows/Emission to air/high population density,0c2b21c0-a014-4fbe-9d39-881bf437c2f5,,0.0016332625086875581,117.3470372332802,Elementary flows/Emission to air/low population density,9583067d-d50e-4399-9810-b10d75cbb859,,,
air,nickel,_7440020,"Nickel, ion",Elementary flows/Emission to air/unspecified,c63972c5-aea1-40b1-ae5a-67e070cbf719,0.0,0.0,0.0,0.0,0.0,0.0,5.1761056035215186e-05,2.912756498823721e-06,6109.772660532521,,,0.0,0.0,0.0,0.0,0.0,0.0,5.1761056035215186e-05,2.912756498823721e-06,6109.772660532521,,,,,,,,,Elementary flows/Emission to air/unspecified,c63972c5-aea1-40b1-ae5a-67e070cbf719,5.1761056035215186e-05,2.912756498823721e-06,6109.772660532521,Elementary flows/Emission to air/high population density,24a1af33-4e9d-4523-ac93-361b987d86f9,5.617550177034878e-05,3.1611711659233847e-06,6082.160616288364,Elementary flows/Emission to air/low population density,51ba47ca-96e0-449b-98cc-979e42f758d2,4.73466103000816e-05,2.6643418317240576e-06,6137.384704776678
air,nickel refinery dust,_604,nickel refinery dust,Elementary flows/Emission to air/unspecified,bd399f3d-5fb2-4712-b61b-e7e2691c68a6,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,bd399f3d-5fb2-4712-b61b-e7e2691c68a6,,,,Elementary flows/Emission to air/unspecified,bd399f3d-5fb2-4712-b61b-e7e2691c68a6,,,,Elementary flows/Emission to air/unspecified,bd399f3d-5fb2-4712-b61b-e7e2691c68a6,,,
air,selenium,_7782492,Selenium,Elementary flows/Emission to air/unspecified,454c61fd-c52b-4a04-9731-f141bb7b5264,0.0,0.0,0.0,0.0,0.0,0.0,,,2976.9650090791047,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2976.9650090791047,,,,,,,,,Elementary flows/Emission to air/unspecified,454c61fd-c52b-4a04-9731-f141bb7b5264,,,2976.9650090791047,Elementary flows/Emission to air/high population density,a79be2ee-ac83-4328-a136-a34ba1f99089,,,2964.10862813788,Elementary flows/Emission to air/low population density,e6551223-73b6-4289-b841-c5cdeb25abd9,,,2989.82139002033
air,vanadium,_7440622,Vanadium,Elementary flows/Emission to air/unspecified,591b0a62-8064-4697-86ed-47bfa1f8b5e6,0.0,0.0,0.0,0.0,0.0,0.0,,9.461091786678029e-05,46440.321372139704,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.461091786678029e-05,46440.321372139704,,,,,,,,,Elementary flows/Emission to air/unspecified,591b0a62-8064-4697-86ed-47bfa1f8b5e6,,9.461091786678029e-05,46440.321372139704,Elementary flows/Emission to air/high population density,2cba713d-ab0b-44cb-babb-f8cac262554f,,9.691500916649405e-05,46228.73229960291,Elementary flows/Emission to air/low population density,481c0dd4-3ab2-47b5-94c4-b990e8a9dde5,,9.230682656706652e-05,46651.9104446765
air,zinc,_7440666,"Zinc, ion",Elementary flows/Emission to air/unspecified,29f9d313-c525-4559-b14a-f33e9643705d,0.0,0.0,0.0,0.0,0.0,0.0,,0.01559559974836769,16778.417889661134,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01559559974836769,16778.417889661134,,,,,,,,,Elementary flows/Emission to air/unspecified,29f9d313-c525-4559-b14a-f33e9643705d,,0.01559559974836769,16778.417889661134,Elementary flows/Emission to air/high population density,fcc9dc8e-f090-4c15-a2d7-15ca62c17623,,0.015232986406241922,16684.364015462223,Elementary flows/Emission to air/low population density,9e3542af-7ed9-4fef-9e30-d34bd09491b7,,0.01595821309049346,16872.47176386005
air,cyanide,_57125,Cyanide,Elementary flows/Emission to air/unspecified,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,0.0,0.0,0.0,0.0,0.0,0.0,,,856.2538115633575,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.2538115633575,,,,,,,,,Elementary flows/Emission to air/unspecified,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,,,856.2538115633575,Elementary flows/Emission to air/high population density,921df5eb-cde6-40ea-8744-c02746db0a3c,,,864.1172359070706,Elementary flows/Emission to air/low population density,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,,,848.3903872196445
air,hydrogen cyanide,_74908,Hydrocyanic acid,Elementary flows/Emission to air/unspecified,0125d40c-b7e8-4f98-a5ac-09115efeb568,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,0125d40c-b7e8-4f98-a5ac-09115efeb568,,,,Elementary flows/Emission to air/high population density,57de911d-f3d6-4feb-baf9-83e6e0693ab7,,,,Elementary flows/Emission to air/low population density,4883af97-e245-4b84-ac0f-19705a71a6b9,,,
air,"1,1,1-trichloroethane",_71556,"Ethane, 1,1,1-trichloro-, HCFC-140",Elementary flows/Emission to air/unspecified,ce6294f5-2ed7-46ee-a967-33e265e34455,160.0,0.0,0.0,0.0,0.12,0.00487974358974359,,1.773090620673323e-08,0.2049531768398575,,,160.0,0.0,0.0,0.0,0.12,0.00487974358974359,0.0,1.773090620673323e-08,0.2049531768398575,,506.0,146.0,578.0,160.0,193.0,,,Elementary flows/Emission to air/unspecified,ce6294f5-2ed7-46ee-a967-33e265e34455,,1.773090620673323e-08,0.2049531768398575,Elementary flows/Emission to air/high population density,818cee9e-231c-4b53-8ed2-47a0001802d5,,1.9038045342455956e-08,0.20499796068730827,Elementary flows/Emission to air/low population density,99585564-bfce-4845-9aaa-2f24b8f26a41,,1.64237670710105e-08,0.20490839299240673
air,"1,2,4-trimethylbenzene",_95636,"Benzene, 1,2,4-trimethyl-",Elementary flows/Emission to air/unspecified,0d25326e-2335-4a06-8ecb-d161f02adccf,0.0,0.0,0.0,0.0,0.0,8.872435897435896,3.0241057335972344e-09,,0.03916437920975052,,,0.0,0.0,0.0,0.0,0.0,8.872435897435896,3.0241057335972344e-09,0.0,0.03916437920975052,,,,,,,,,Elementary flows/Emission to air/unspecified,0d25326e-2335-4a06-8ecb-d161f02adccf,3.0241057335972344e-09,,0.03916437920975052,Elementary flows/Emission to air/high population density,f9716462-bea3-4c6e-b767-906dc0fcee81,5.8893421171140464e-09,,0.04504805893718535,Elementary flows/Emission to air/low population density,6b491a9d-285a-4dce-aef6-a5a6e51c713e,1.5886935008042255e-10,,0.03328069948231569
air,"1,2-dinitrobenzene",_528290,"1,2-dinitrobenzene",Elementary flows/Emission to air/unspecified,7c79ed07-9409-42bb-be12-215ff3078bff,0.0,0.0,0.0,0.0,0.0,0.0,,,1243.9119294727648,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.9119294727648,,,,,,,,,Elementary flows/Emission to air/unspecified,7c79ed07-9409-42bb-be12-215ff3078bff,,,1243.9119294727648,Elementary flows/Emission to air/high population density,5b0e4f33-fa7a-4aba-bb99-adf0f3f12661,,,1349.7985165509301,Elementary flows/Emission to air/low population density,6ee4434c-045e-4098-93fb-d7cf67efae6b,,,1138.0253423945992
air,"1,4-dinitrobenzene",_100254,"1,4-dinitrobenzene",Elementary flows/Emission to air/unspecified,ecf1008c-7631-4780-ae94-c1c8a68fa484,0.0,0.0,0.0,0.0,0.0,0.0,,,1419.2441778604802,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.2441778604802,,,,,,,,,Elementary flows/Emission to air/unspecified,ecf1008c-7631-4780-ae94-c1c8a68fa484,,,1419.2441778604802,Elementary flows/Emission to air/high population density,d3ae76ab-7501-425c-9186-d545677c2c17,,,1530.0144500716553,Elementary flows/Emission to air/low population density,08cafecb-78a5-434a-b472-2a144b951c66,,,1308.473905649305
air,1-methyl-2-pyrrolidinone,_872504,1-Methyl-2-pyrrolidinone,Elementary flows/Emission to air/unspecified,00b8c5b8-8f45-445f-839c-2017fe3ad8b8,0.0,0.0,0.0,0.0,0.0,2.411179487179487,1.1750417480191306e-08,,0.9296482554629171,,,0.0,0.0,0.0,0.0,0.0,2.411179487179487,1.1750417480191306e-08,0.0,0.9296482554629171,,,,,,,,,Elementary flows/Emission to air/unspecified,00b8c5b8-8f45-445f-839c-2017fe3ad8b8,1.1750417480191306e-08,,0.9296482554629171,Elementary flows/Emission to air/high population density,1049cdbc-1855-46ab-8219-11b65f0493f8,1.1354748856797424e-08,,0.96489893118161,Elementary flows/Emission to air/low population density,583c27a3-273b-4459-b5a6-470c0e038e8b,1.2146086103585189e-08,,0.8943975797442241
air,"2,4-dimethylphenol",_105679,"Phenol, 2,4-dimethyl-",Elementary flows/Emission to air/unspecified,fb79801b-aca1-4b03-a3cd-1138b7bb8ab5,0.0,0.0,0.0,0.0,0.0,2.123641025641026,,1.0032788717949808e-07,8.04920641259521,,,0.0,0.0,0.0,0.0,0.0,2.123641025641026,0.0,1.0032788717949808e-07,8.04920641259521,,,,,,,,,Elementary flows/Emission to air/unspecified,fb79801b-aca1-4b03-a3cd-1138b7bb8ab5,,1.0032788717949808e-07,8.04920641259521,Elementary flows/Emission to air/high population density,3e96f031-2fee-40ae-b04c-3996a8265b3f,,1.860092574026448e-07,12.145371261239216,Elementary flows/Emission to air/low population density,b49b9881-e920-4d91-8b91-efba49e3d520,,1.4646516956351375e-08,3.9530415639512024
air,"4,4'-isopropylidenediphenol",_80057,Bisphenol A,Elementary flows/Emission to air/unspecified,c25d4ca6-1ea8-4e69-a11a-560149dc4fc9,0.0,0.0,0.0,0.0,0.0,0.0,,1.63674298564371e-07,58.96769141508351,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63674298564371e-07,58.96769141508351,,,,,,,,,Elementary flows/Emission to air/unspecified,c25d4ca6-1ea8-4e69-a11a-560149dc4fc9,,1.63674298564371e-07,58.96769141508351,Elementary flows/Emission to air/high population density,61c89381-a20d-499b-a3b1-0d9cc54c2be0,,2.525197589362725e-07,93.65357569473306,Elementary flows/Emission to air/low population density,3ccfdb19-f0f5-44d0-ac50-3cc8d3b56be4,,7.482883819246949e-08,24.281807135433954
air,ammonia,_7664417,Ammonia,Elementary flows/Emission to air/unspecified,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,0.0,1.88,0.06666666666666667,0.1186,0.0,0.0,,,,,,0.0,1.88,0.06666666666666667,0.1186,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,,,,Elementary flows/Emission to air/high population density,9990b51b-7023-4700-bca0-1a32ef921f74,,,,Elementary flows/Emission to air/low population density,0f440cc0-0f74-446d-99d6-8ff0e97a2444,,,
air,butanol,_71363,Butanol,Elementary flows/Emission to air/unspecified,b9a9b2ad-5db3-47aa-81de-3a48ae9ad4ec,0.0,0.0,0.0,0.0,0.0,2.880410256410257,,2.8857008297666625e-08,0.10912813098399121,,,0.0,0.0,0.0,0.0,0.0,2.880410256410257,0.0,2.8857008297666625e-08,0.10912813098399121,,,,,,,,,Elementary flows/Emission to air/unspecified,b9a9b2ad-5db3-47aa-81de-3a48ae9ad4ec,,2.8857008297666625e-08,0.10912813098399121,Elementary flows/Emission to air/high population density,efc4290c-1404-4e01-8b5e-e75c6d90615c,,5.2686310679400044e-08,0.11031405025701416,Elementary flows/Emission to air/low population density,cb299863-b63a-45ae-a3fc-b5cc900aaeea,,5.027705915933207e-09,0.10794221171096825
